contractSymbol,lastTradeDate,strike,lastPrice,call_bid,call_ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expiration,ticker,S0,call_mid,bid_ask_spread,spread_percent,current_date,moneyness,K,S0,T,r,q
AAPL261120C00150000,2026-02-04 20:24:42+00:00,150.0,132.0,131.45,134.75,0.0,0.0,2.0,4,0.5561567822265626,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,133.1,3.3000000000000114,2.4793388429752152,2026-02-07 14:19:53.232655,ITM,150.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00155000,2026-02-06 17:14:58+00:00,155.0,129.44,126.75,130.0,10.170006,8.526876,10.0,11,0.5401657312011721,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,128.375,3.25,2.5316455696202533,2026-02-07 14:19:53.232655,ITM,155.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00160000,2026-01-29 19:22:53+00:00,160.0,104.5,122.65,125.3,0.0,0.0,1.0,1,0.5331467584228515,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,123.975,2.6499999999999915,2.137527727364381,2026-02-07 14:19:53.232655,ITM,160.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00165000,2026-01-16 15:48:38+00:00,165.0,99.0,118.0,120.65,0.0,0.0,,1,0.518681571044922,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,119.325,2.6500000000000057,2.2208254766394346,2026-02-07 14:19:53.232655,ITM,165.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00175000,2026-02-03 14:37:52+00:00,175.0,100.7,108.2,111.55,0.0,0.0,1.0,12,0.5234727828979492,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,109.875,3.3499999999999943,3.048919226393624,2026-02-07 14:19:53.232655,ITM,175.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00180000,2026-01-30 15:28:03+00:00,180.0,84.2,104.25,106.9,0.0,0.0,2.0,3,0.5070239727783203,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,105.575,2.6500000000000057,2.5100639355908174,2026-02-07 14:19:53.232655,ITM,180.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00190000,2026-02-02 20:53:12+00:00,190.0,88.35,95.7,97.6,0.0,0.0,1.0,3,0.474187387084961,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,96.65,1.8999999999999915,1.965856182100353,2026-02-07 14:19:53.232655,ITM,190.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00195000,2026-01-30 20:59:57+00:00,195.0,74.45,91.3,93.15,0.0,0.0,7.0,8,0.4613701324462891,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,92.225,1.8500000000000085,2.0059636757929074,2026-02-07 14:19:53.232655,ITM,195.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00200000,2026-02-03 14:55:54+00:00,200.0,80.85,86.9,88.55,0.0,0.0,1.0,34,0.44565373687744136,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,87.725,1.6499999999999915,1.8808777429466987,2026-02-07 14:19:53.232655,ITM,200.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00205000,2026-01-30 19:35:09+00:00,205.0,65.09,82.6,84.4,0.0,0.0,2.0,6,0.4372920040893554,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,83.5,1.8000000000000114,2.1556886227545045,2026-02-07 14:19:53.232655,ITM,205.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00210000,2026-02-03 20:45:05+00:00,210.0,71.14,78.35,80.15,0.0,0.0,8.0,25,0.4265804412841797,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,79.25,1.8000000000000114,2.271293375394336,2026-02-07 14:19:53.232655,ITM,210.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00215000,2026-02-06 16:34:58+00:00,215.0,75.45,74.15,75.95,8.549995,12.780263,1.0,5,0.41608249938964836,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,75.05000000000001,1.7999999999999972,2.398401065956025,2026-02-07 14:19:53.232655,ITM,215.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00220000,2026-02-06 15:52:00+00:00,220.0,70.92,70.0,71.8,1.4199982,2.0431628,1.0,38,0.40573714385986326,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,70.9,1.7999999999999972,2.5387870239774286,2026-02-07 14:19:53.232655,ITM,220.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00225000,2026-02-04 20:45:33+00:00,225.0,66.22,65.95,67.75,0.34999847,0.5313473,11.0,27,0.39613946151733404,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,66.85,1.7999999999999972,2.6925953627524266,2026-02-07 14:19:53.232655,ITM,225.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00230000,2026-02-06 17:57:42+00:00,230.0,62.35,62.0,63.8,0.5999985,0.9716574,2.0,224,0.38718264190673823,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,62.9,1.7999999999999972,2.861685214626387,2026-02-07 14:19:53.232655,ITM,230.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00235000,2026-02-06 18:15:57+00:00,235.0,58.55,57.45,59.5,14.399998,32.616077,3.0,46,0.3730073686218262,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,58.475,2.049999999999997,3.505771697306536,2026-02-07 14:19:53.232655,ITM,235.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00240000,2026-02-06 17:57:42+00:00,240.0,54.7,54.25,55.05,2.2000008,4.190478,13.0,195,0.35654329986572264,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,54.65,0.7999999999999972,1.4638609332113397,2026-02-07 14:19:53.232655,ITM,240.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00245000,2026-02-05 15:34:43+00:00,245.0,51.82,50.35,52.4,1.5400009,3.0628498,1.0,195,0.36121244262695307,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,51.375,2.049999999999997,3.9902676399026706,2026-02-07 14:19:53.232655,ITM,245.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00250000,2026-02-04 20:07:28+00:00,250.0,45.11,46.75,48.8,0.0,0.0,18.0,350,0.35321691711425773,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,47.775,2.049999999999997,4.290947148089999,2026-02-07 14:19:53.232655,ITM,250.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00255000,2026-02-05 15:44:09+00:00,255.0,42.9,43.65,44.75,0.0,0.0,13.0,149,0.3392705233764648,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,44.2,1.1000000000000014,2.488687782805433,2026-02-07 14:19:53.232655,ITM,255.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00260000,2026-02-06 19:48:01+00:00,260.0,41.2,40.45,42.0,2.8100014,7.319618,1.0,304,0.33884328155517573,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,41.225,1.5499999999999972,3.759854457246809,2026-02-07 14:19:53.232655,ITM,260.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00265000,2026-02-06 20:52:29+00:00,265.0,37.75,36.6,37.95,1.1500015,3.1420808,48.0,246,0.3232184378051757,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,37.275000000000006,1.3500000000000014,3.6217303822937663,2026-02-07 14:19:53.232655,ITM,265.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00270000,2026-02-06 17:35:08+00:00,270.0,34.83,34.0,35.6,1.0300026,3.047345,36.0,3405,0.32462223236083976,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,34.8,1.6000000000000014,4.597701149425292,2026-02-07 14:19:53.232655,ITM,270.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00275000,2026-02-06 20:13:02+00:00,275.0,31.75,30.65,31.95,0.45000076,1.4377022,2.0,178,0.311255666809082,True,REGULAR,USD,call,2026-11-20,AAPL,278.12,31.299999999999997,1.3000000000000007,4.153354632587862,2026-02-07 14:19:53.232655,ITM,275.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00280000,2026-02-06 20:32:44+00:00,280.0,28.83,28.7,28.9,0.47999954,1.69312,91.0,726,0.30298548583984375,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,28.799999999999997,0.1999999999999993,0.6944444444444421,2026-02-07 14:19:53.232655,OTM,280.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00285000,2026-02-06 20:08:28+00:00,285.0,26.35,26.1,26.3,1.5300007,6.1643863,54.0,240,0.2981027221679687,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,26.200000000000003,0.1999999999999993,0.7633587786259514,2026-02-07 14:19:53.232655,OTM,285.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00290000,2026-02-06 20:16:25+00:00,290.0,23.58,23.65,23.85,1.4099998,6.3599453,53.0,330,0.2934335794067382,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,23.75,0.20000000000000284,0.8421052631579067,2026-02-07 14:19:53.232655,OTM,290.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00295000,2026-02-06 20:08:26+00:00,295.0,21.6,21.35,21.5,0.050001144,0.23202388,24.0,134,0.28848978118896473,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,21.425,0.14999999999999858,0.7001166861143457,2026-02-07 14:19:53.232655,OTM,295.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00300000,2026-02-06 20:08:26+00:00,300.0,19.45,19.25,19.4,0.45000076,2.3684251,40.0,1799,0.2847819325256347,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,19.325,0.14999999999999858,0.7761966364812346,2026-02-07 14:19:53.232655,OTM,300.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00305000,2026-02-06 19:20:58+00:00,305.0,17.17,17.25,17.4,0.62000084,3.7462287,1.0,193,0.28076891113281244,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,17.325,0.14999999999999858,0.8658008658008577,2026-02-07 14:19:53.232655,OTM,305.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00310000,2026-02-06 16:02:05+00:00,310.0,16.12,15.45,15.6,0.63000107,4.0671473,8.0,408,0.2775035629272461,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,15.524999999999999,0.15000000000000036,0.9661835748792295,2026-02-07 14:19:53.232655,OTM,310.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00315000,2026-02-06 19:10:29+00:00,315.0,13.7,13.8,13.95,0.8499994,6.6147814,28.0,121,0.2745128701782227,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,13.875,0.14999999999999858,1.081081081081071,2026-02-07 14:19:53.232655,OTM,315.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00320000,2026-02-06 20:20:01+00:00,320.0,12.32,12.25,12.45,0.6499996,5.5698338,66.0,79,0.2718578674316406,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,12.35,0.1999999999999993,1.6194331983805612,2026-02-07 14:19:53.232655,OTM,320.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00325000,2026-02-02 19:02:36+00:00,325.0,7.46,10.9,11.05,0.0,0.0,2.0,89,0.26901976104736325,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,10.975000000000001,0.15000000000000036,1.366742596810937,2026-02-07 14:19:53.232655,OTM,325.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00330000,2026-02-06 16:54:29+00:00,330.0,10.25,9.65,9.8,1.4799995,16.875706,7.0,336,0.26663941375732425,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,9.725000000000001,0.15000000000000036,1.5424164524421629,2026-02-07 14:19:53.232655,OTM,330.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00335000,2026-02-05 15:17:59+00:00,335.0,8.3,8.55,8.7,0.0,0.0,1.0,48,0.2648083773803711,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,8.625,0.14999999999999858,1.739130434782592,2026-02-07 14:19:53.232655,OTM,335.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00340000,2026-02-06 19:52:06+00:00,340.0,7.6,7.55,7.7,0.4499998,6.2937036,123.0,56,0.2630078582763672,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,7.625,0.15000000000000036,1.967213114754103,2026-02-07 14:19:53.232655,OTM,340.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00345000,2026-02-04 20:53:08+00:00,345.0,6.9,6.65,6.8,0.0,0.0,16.0,20,0.2613599255371094,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,6.725,0.14999999999999947,2.2304832713754568,2026-02-07 14:19:53.232655,OTM,345.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00350000,2026-02-05 20:40:23+00:00,350.0,6.01,5.85,6.0,0.0,0.0,8.0,56,0.2599256137084961,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,5.925,0.15000000000000036,2.5316455696202596,2026-02-07 14:19:53.232655,OTM,350.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00355000,2026-02-06 16:48:26+00:00,355.0,5.45,5.15,5.3,0.12999964,2.443602,16.0,16,0.2588575091552735,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,5.225,0.14999999999999947,2.8708133971291767,2026-02-07 14:19:53.232655,OTM,355.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00360000,2026-02-04 15:12:16+00:00,360.0,4.69,4.55,4.65,0.0,0.0,20.0,21,0.2574537145996094,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,4.6,0.10000000000000053,2.1739130434782727,2026-02-07 14:19:53.232655,OTM,360.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00365000,2026-02-04 15:48:29+00:00,365.0,4.2,4.0,4.1,0.0,0.0,39.0,40,0.25666026550292964,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,4.05,0.09999999999999964,2.469135802469127,2026-02-07 14:19:53.232655,OTM,365.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00370000,2026-02-06 20:39:17+00:00,370.0,3.6,3.55,3.65,0.6899998,23.711332,1.0,17,0.2567213000488281,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,3.5999999999999996,0.10000000000000009,2.7777777777777803,2026-02-07 14:19:53.232655,OTM,370.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00375000,2026-02-06 17:55:18+00:00,375.0,3.2,3.1,3.25,-0.07999992,-2.439022,1.0,9,0.256843369140625,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,3.175,0.1499999999999999,4.724409448818895,2026-02-07 14:19:53.232655,OTM,375.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00380000,2026-02-06 18:34:22+00:00,380.0,2.81,2.76,2.84,-0.09000015,-3.1034534,3.0,500,0.25580578186035163,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,2.8,0.08000000000000007,2.85714285714286,2026-02-07 14:19:53.232655,OTM,380.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00390000,2026-02-05 18:04:20+00:00,390.0,2.04,1.97,2.23,0.0,0.0,63.0,75,0.25586681640625003,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,2.1,0.26,12.380952380952381,2026-02-07 14:19:53.232655,OTM,390.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00400000,2026-02-03 20:05:11+00:00,400.0,1.44,1.71,1.77,0.0,0.0,8.0,19,0.25666026550292964,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,1.74,0.06000000000000005,3.448275862068969,2026-02-07 14:19:53.232655,OTM,400.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00410000,2026-02-05 15:27:16+00:00,410.0,1.33,1.34,1.4,0.0,0.0,1.0,20,0.2573316455078125,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,1.37,0.05999999999999983,4.379562043795607,2026-02-07 14:19:53.232655,OTM,410.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00420000,2026-02-06 19:33:29+00:00,420.0,1.07,1.07,1.12,0.04000008,3.883503,20.0,21,0.2585523364257813,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,1.0950000000000002,0.050000000000000044,4.566210045662103,2026-02-07 14:19:53.232655,OTM,420.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00430000,2026-02-06 17:31:53+00:00,430.0,0.9,0.85,0.9,0.029999971,3.4482725,2.0,19,0.2599561309814453,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,0.875,0.050000000000000044,5.71428571428572,2026-02-07 14:19:53.232655,OTM,430.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00440000,2026-01-30 20:45:10+00:00,440.0,0.51,0.67,0.73,0.0,0.0,10.0,11,0.2617261328125,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,0.7,0.05999999999999994,8.571428571428562,2026-02-07 14:19:53.232655,OTM,440.0,278.12,0.7808219178082192,0.045,0.37
AAPL261120C00450000,2026-02-06 14:30:02+00:00,450.0,0.6,0.54,0.6,-0.029999971,-4.7619004,1.0,17,0.26380130737304686,False,REGULAR,USD,call,2026-11-20,AAPL,278.12,0.5700000000000001,0.05999999999999994,10.526315789473673,2026-02-07 14:19:53.232655,OTM,450.0,278.12,0.7808219178082192,0.045,0.37
AAPL261218C00005000,2026-02-06 20:49:33+00:00,5.0,273.1,271.5,275.0,8.459991,3.1967924,3.0,5,1.8046884765624998,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,273.25,3.5,1.2808783165599267,2026-02-07 14:19:53.366922,ITM,5.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00010000,2026-01-06 20:53:19+00:00,10.0,252.73,266.5,270.05,0.0,0.0,1.0,0,1.48047134765625,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,268.275,3.5500000000000114,1.323269033640858,2026-02-07 14:19:53.366922,ITM,10.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00015000,2025-06-23 13:37:47+00:00,15.0,186.06,211.25,214.8,0.0,0.0,4.0,5,1.0000000000000003e-05,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,213.025,3.5500000000000114,1.6664710714704898,2026-02-07 14:19:53.366922,ITM,15.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00020000,2026-01-21 20:47:59+00:00,20.0,228.22,256.55,260.05,0.0,0.0,1.0,3,1.1660197949218751,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,258.3,3.5,1.3550135501355012,2026-02-07 14:19:53.366922,ITM,20.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00025000,2025-07-09 17:23:44+00:00,25.0,184.65,201.6,205.15,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,203.375,3.5500000000000114,1.7455439459127284,2026-02-07 14:19:53.366922,ITM,25.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00030000,2025-08-12 13:41:01+00:00,30.0,199.1,0.0,0.0,0.0,0.0,2.0,10,1.0000000000000003e-05,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,0.0,0.0,,2026-02-07 14:19:53.366922,ITM,30.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00035000,2025-12-29 20:20:28+00:00,35.0,240.37,221.95,225.6,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,223.77499999999998,3.6500000000000057,1.6311026700927298,2026-02-07 14:19:53.366922,ITM,35.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00040000,2025-05-27 17:01:33+00:00,40.0,161.68,160.2,163.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,161.85,3.3000000000000114,2.038924930491203,2026-02-07 14:19:53.366922,ITM,40.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00045000,2026-01-21 19:07:38+00:00,45.0,201.92,232.25,235.8,0.0,0.0,1.0,57,1.000005,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,234.025,3.5500000000000114,1.5169319517145652,2026-02-07 14:19:53.366922,ITM,45.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00050000,2025-12-17 19:52:06+00:00,50.0,225.28,207.55,211.3,0.0,0.0,10.0,1992,1.0000000000000003e-05,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,209.425,3.75,1.7906171660498984,2026-02-07 14:19:53.366922,ITM,50.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00060000,2026-02-06 19:13:53+00:00,60.0,219.02,217.55,221.3,21.37001,10.812047,9.0,279,0.8974619628906249,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,219.425,3.75,1.7090121909536287,2026-02-07 14:19:53.366922,ITM,60.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00070000,2025-10-31 19:57:28+00:00,70.0,203.0,216.85,220.5,0.0,0.0,2.0,2524,1.349368487548828,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,218.675,3.6500000000000057,1.66914370641363,2026-02-07 14:19:53.366922,ITM,70.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00080000,2026-01-21 19:19:07+00:00,80.0,168.15,198.5,202.0,0.0,0.0,1.0,399,0.80664255859375,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,200.25,3.5,1.7478152309612984,2026-02-07 14:19:53.366922,ITM,80.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00085000,2025-12-05 14:46:56+00:00,85.0,197.23,173.75,177.45,0.0,0.0,37.0,652,1.0000000000000003e-05,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,175.6,3.6999999999999886,2.1070615034168503,2026-02-07 14:19:53.366922,ITM,85.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00090000,2026-02-02 16:27:26+00:00,90.0,176.85,188.85,192.4,0.0,0.0,16.0,479,0.7603783728027345,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,190.625,3.5500000000000114,1.862295081967219,2026-02-07 14:19:53.366922,ITM,90.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00095000,2026-02-03 19:22:26+00:00,95.0,179.5,184.55,187.6,0.0,0.0,3.0,103,0.7535425036621093,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,186.075,3.049999999999983,1.6391240091360921,2026-02-07 14:19:53.366922,ITM,95.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00100000,2026-02-06 19:20:17+00:00,100.0,180.3,179.9,182.7,1.1000061,0.6138427,38.0,3199,0.7327907580566406,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,181.3,2.799999999999983,1.5444015444015349,2026-02-07 14:19:53.366922,ITM,100.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00105000,2025-11-07 14:40:31+00:00,105.0,168.76,161.05,164.9,0.0,0.0,1.0,176,1.0000000000000003e-05,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,162.97500000000002,3.8499999999999943,2.3623255100475493,2026-02-07 14:19:53.366922,ITM,105.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00110000,2026-02-06 20:09:27+00:00,110.0,171.1,170.15,173.25,8.450012,5.195212,7.0,521,0.6900665759277345,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,171.7,3.0999999999999943,1.805474665113567,2026-02-07 14:19:53.366922,ITM,110.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00115000,2026-01-20 14:55:55+00:00,115.0,141.16,165.35,168.45,0.0,0.0,45.0,338,0.6694979339599609,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,166.89999999999998,3.0999999999999943,1.8573996405032922,2026-02-07 14:19:53.366922,ITM,115.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00120000,2026-02-04 16:19:46+00:00,120.0,160.28,160.7,163.5,0.0,0.0,65.0,1362,0.649417568359375,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,162.1,2.8000000000000114,1.7273288093769348,2026-02-07 14:19:53.366922,ITM,120.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00125000,2026-02-02 17:52:42+00:00,125.0,143.34,155.85,158.9,0.0,0.0,13.0,489,0.6325720336914062,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,157.375,3.0500000000000114,1.9380460683081884,2026-02-07 14:19:53.366922,ITM,125.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00130000,2026-02-03 17:46:30+00:00,130.0,143.45,151.25,154.0,0.0,0.0,8.0,1402,0.6149330499267578,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,152.625,2.75,1.8018018018018018,2026-02-07 14:19:53.366922,ITM,130.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00135000,2026-02-02 20:32:56+00:00,135.0,138.66,146.35,149.45,0.0,0.0,30.0,680,0.5982706188964844,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,147.89999999999998,3.0999999999999943,2.096010818120348,2026-02-07 14:19:53.366922,ITM,135.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00140000,2026-02-04 14:43:37+00:00,140.0,141.83,141.45,144.4,0.0,0.0,12.0,1034,0.5737347314453125,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,142.925,2.950000000000017,2.0640195906944316,2026-02-07 14:19:53.366922,ITM,140.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00145000,2026-01-26 15:34:27+00:00,145.0,115.75,136.9,140.0,0.0,0.0,1.0,475,0.5653119641113282,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,138.45,3.0999999999999943,2.239075478512094,2026-02-07 14:19:53.366922,ITM,145.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00150000,2026-02-06 19:40:30+00:00,150.0,131.5,132.45,135.15,0.070007324,0.053265866,4.0,505,0.5511519494628907,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,133.8,2.700000000000017,2.017937219730954,2026-02-07 14:19:53.366922,ITM,150.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00155000,2026-02-06 17:14:58+00:00,155.0,129.99,127.55,130.65,8.790009,7.2524824,10.0,286,0.5354660711669923,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,129.1,3.1000000000000085,2.401239349341602,2026-02-07 14:19:53.366922,ITM,155.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00160000,2026-02-06 19:17:28+00:00,160.0,123.0,123.45,125.5,0.5999985,0.49019483,1.0,947,0.5217027810668945,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,124.475,2.049999999999997,1.6469170516167884,2026-02-07 14:19:53.366922,ITM,160.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00165000,2026-01-02 20:58:16+00:00,165.0,112.9,118.3,121.4,0.0,0.0,2.0,486,0.507817421875,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,119.85,3.1000000000000085,2.586566541510228,2026-02-07 14:19:53.366922,ITM,165.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00170000,2026-02-06 17:12:51+00:00,170.0,115.79,114.4,116.0,4.6500015,4.183913,1.0,1115,0.5109912182617188,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,115.2,1.5999999999999943,1.388888888888884,2026-02-07 14:19:53.366922,ITM,170.0,278.12,0.8575342465753425,0.045,0.37
AAPL261218C00175000,2026-02-05 20:48:09+00:00,175.0,108.5,110.1,110.9,0.0,0.0,2.0,842,0.48602808898925787,True,REGULAR,USD,call,2026-12-18,AAPL,278.12,110.5,0.8000000000000114,0.723981900452499,2026-02-07 14:19:53.366922,ITM,175.0,278.12,0.8575342465753425,0.045,0.37
